id,datetime,date,time,speaker,type,source_log,text
WA-1633,2026-02-03T09:04:03,2026-02-03,09:04:03,Merry,media/system,main,‎video note omitted
WA-1634,2026-02-03T22:51:17,2026-02-03,22:51:17,Merry,text,main,You
WA-1635,2026-02-03T22:51:23,2026-02-03,22:51:23,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-1636,2026-02-03T22:52:25,2026-02-03,22:52:25,Derek ********,media/system,main,"‎Voice call, ‎7 sec"
WA-1637,2026-02-03T22:53:10,2026-02-03,22:53:10,Merry,media/system,main,‎video note omitted
WA-1638,2026-02-03T22:53:44,2026-02-03,22:53:44,Merry,text,main,Asshole
WA-1639,2026-02-03T22:54:14,2026-02-03,22:54:14,Merry,text,main,You don’t even give a single fucking fuck about me. You don’t look in here. You don’t care that I’m talking to you. You don’t care that. I’m probably wondering about you. You know I am. You don’t give a fuck you don’t give a fucking fuck about me fuck you motherfucker.
WA-1640,2026-02-03T22:54:53,2026-02-03,22:54:53,Merry,media/system,main,‎audio omitted
WA-1641,2026-02-03T22:55:00,2026-02-03,22:55:00,Derek ********,text,main,Hi! 👋    You can be angry all you want ⏎  ⏎ But I missed you  ⏎  ⏎ So 🖕 back at ya 😘
WA-1642,2026-02-03T22:55:04,2026-02-03,22:55:04,Merry,text,main,Fuck u
WA-1643,2026-02-03T22:56:36,2026-02-03,22:56:36,Merry,text,main,And don’t you fucking dare tell me you fucking miss me when I was in your goddamn fucking pocket the whole fucking time and you could’ve talked to me anytime you fucking wanted to fuck you asshole
WA-1644,2026-02-03T22:58:52,2026-02-03,22:58:52,Merry,media/system,main,‎audio omitted
WA-1645,2026-02-03T23:00:34,2026-02-03,23:00:34,Derek ********,text,main,This week was fuuuuucked 😩 ⏎  ⏎ I'm already not happy about things too..... Just saying ⏎  ⏎ You sound like my mother 😂 ⏎  ⏎  ⏎  ⏎  ⏎ Just answer me and yourself 2 questions: ⏎  ⏎ • Do you know what  -16°F  feels like? ⏎  ⏎ • Do you know what  -16°F  feels like for a prolonged period of time?
WA-1646,2026-02-03T23:01:02,2026-02-03,23:01:02,Merry,media/system,main,‎audio omitted
WA-1647,2026-02-03T23:01:17,2026-02-03,23:01:17,Merry,media/system,main,‎audio omitted
WA-1648,2026-02-03T23:01:55,2026-02-03,23:01:55,Derek ********,text,main,3 questions -    lol ⏎  ⏎ •  Do you know the effect that has on mobile devices (namely their batteries)  (and their ability to charge at all)
WA-1649,2026-02-03T23:02:17,2026-02-03,23:02:17,Merry,media/system,main,‎audio omitted
WA-1650,2026-02-03T23:03:23,2026-02-03,23:03:23,Merry,media/system,main,‎audio omitted
WA-1651,2026-02-03T23:03:46,2026-02-03,23:03:46,Merry,media/system,main,‎audio omitted
WA-1652,2026-02-03T23:05:45,2026-02-03,23:05:45,Derek ********,media/system,main,‎audio omitted
WA-1653,2026-02-09T12:15:33,2026-02-09,12:15:33,Merry,media/system,main,‎audio omitted
WA-1654,2026-02-09T12:16:50,2026-02-09,12:16:50,Merry,media/system,main,‎audio omitted
WA-1655,2026-02-09T12:17:53,2026-02-09,12:17:53,Merry,media/system,main,‎audio omitted
WA-1656,2026-02-09T12:18:46,2026-02-09,12:18:46,Merry,media/system,main,‎audio omitted
WA-1657,2026-02-09T12:19:30,2026-02-09,12:19:30,Merry,media/system,main,‎audio omitted
WA-1658,2026-02-09T12:19:47,2026-02-09,12:19:47,Merry,media/system,main,‎audio omitted
WA-1659,2026-02-09T12:20:28,2026-02-09,12:20:28,Merry,media/system,main,‎audio omitted
WA-1660,2026-02-09T12:20:47,2026-02-09,12:20:47,Merry,media/system,main,‎audio omitted
WA-1661,2026-02-10T09:08:48,2026-02-10,09:08:48,Merry,media/system,main,‎audio omitted
WA-1662,2026-02-15T15:51:11,2026-02-15,15:51:11,Merry,media/system,main,‎video note omitted
WA-1663,2026-02-15T15:53:04,2026-02-15,15:53:04,Merry,text,main,Tell me ur alive one last time bc I can’t stop worrying and I’ll stop asking and leave you alone and go away
WA-1664,2026-02-15T15:53:42,2026-02-15,15:53:42,Merry,media/system,main,"‎Voice call, ‎4 sec"
WA-1665,2026-02-15T15:54:57,2026-02-15,15:54:57,Merry,text,main,Sorry that’s the only way I can figure out if you’re alive anymore but no I don’t want to talk
WA-1666,2026-02-15T15:55:32,2026-02-15,15:55:32,Merry,text,main,You still ain’t looked in here even after that lol
WA-1667,2026-02-15T15:55:38,2026-02-15,15:55:38,Merry,text,main,Fuck you
WA-1668,2026-02-15T15:56:26,2026-02-15,15:56:26,Merry,media/system,main,"‎Voice call, ‎10 sec"
WA-1669,2026-02-15T15:57:07,2026-02-15,15:57:07,Merry,text,main,If u want to talk u can come in here and do it
WA-1670,2026-02-15T15:57:25,2026-02-15,15:57:25,Merry,text,main,I’m so mad you won’t look in here
WA-1671,2026-02-15T15:57:27,2026-02-15,15:57:27,Merry,media/system,main,"‎Voice call, ‎5 sec"
WA-1672,2026-02-15T15:57:34,2026-02-15,15:57:34,Merry,text,main,LOOOOOOK IN HERE
WA-1673,2026-02-15T15:58:28,2026-02-15,15:58:28,Merry,text,main,Ok fine
WA-1674,2026-02-15T15:58:31,2026-02-15,15:58:31,Merry,text,main,Don’t look
WA-1675,2026-02-15T15:58:39,2026-02-15,15:58:39,Merry,text,main,Don’t ever come back in here ever again
WA-1676,2026-02-15T15:58:42,2026-02-15,15:58:42,Merry,text,main,Bye
WA-1677,2026-02-15T15:59:03,2026-02-15,15:59:03,Merry,media/system,main,"‎Video call, ‎No answer"
WA-1678,2026-02-15T15:59:32,2026-02-15,15:59:32,Derek ********,text,main,"omg, Merry... This is why you believe something is wrong & we're fighting right now."
WA-1679,2026-02-15T15:59:45,2026-02-15,15:59:45,Merry,text,main,Jesus Christ fucking finally
WA-1680,2026-02-15T15:59:48,2026-02-15,15:59:48,Derek ********,text,main,"Give me a few minutes here, I'm coming  💯"
WA-1681,2026-02-15T16:00:00,2026-02-15,16:00:00,Derek ********,text,main,I'm finally at my mom's
WA-1682,2026-02-15T16:00:09,2026-02-15,16:00:09,Merry,media/system,main,‎video note omitted
WA-1683,2026-02-15T16:00:42,2026-02-15,16:00:42,Merry,media/system,main,‎video note omitted
WA-1684,2026-02-15T16:01:01,2026-02-15,16:01:01,Derek ********,text,main,"It's been a crazy couple of weeks ⏎ Don't hate me, I miss your southern-dipped ass"
WA-1685,2026-02-15T16:01:18,2026-02-15,16:01:18,Derek ********,text,main,Pain in my ass southern-dipped ass
WA-1686,2026-02-15T16:01:20,2026-02-15,16:01:20,Merry,media/system,main,‎video note omitted
WA-1687,2026-02-15T16:02:23,2026-02-15,16:02:23,Merry,media/system,main,‎video note omitted
