id,datetime,date,time,speaker,type,source_log,text
WA-0755,2025-12-12T11:36:44,2025-12-12,11:36:44,Merry,text,main,This
WA-0756,2025-12-12T11:38:21,2025-12-12,11:38:21,Merry,text,main,I’ve given you chance after chance after chance to prove to me you’re not just jerking me around on this and I don’t believe you anymore
WA-0757,2025-12-12T11:38:32,2025-12-12,11:38:32,Merry,text,main,I DONT BELIEVE YOU ANYMORE
WA-0758,2025-12-12T11:39:00,2025-12-12,11:39:00,Merry,text,main,And I’m PISSED
WA-0759,2025-12-12T11:56:20,2025-12-12,11:56:20,Merry,text,main,I just don’t understand why you think you should get a pass on this bc you don’t like it
WA-0760,2025-12-12T11:56:32,2025-12-12,11:56:32,Merry,text,main,Motherfucker I have felt the exact same way about phone calls this whole time
WA-0761,2025-12-12T11:56:39,2025-12-12,11:56:39,Merry,text,main,Talking to you on the phone the whole time
WA-0762,2025-12-12T11:56:58,2025-12-12,11:56:58,Merry,text,main,I did it for you- you do it for me now
WA-0763,2025-12-12T11:57:26,2025-12-12,11:57:26,Merry,text,main,Jesus god if I’m worth losing over this fuck you
WA-0764,2025-12-12T11:58:21,2025-12-12,11:58:21,Merry,text,main,You’ve had a year to deal with your complex and nothing I could say or do would make it better or worse now shit or get off the fucking pot
WA-0765,2025-12-12T11:59:44,2025-12-12,11:59:44,Merry,text,main,Good luck finding anyone else any better at helping you with your complexes than me bc you’re a stubborn motherficker that refuses to do anything anyone else says unless it was your own idea first (even tho getting me to try WAS your idea but whatever)
WA-0766,2025-12-12T12:00:03,2025-12-12,12:00:03,Merry,text,main,Good luck with that
WA-0767,2025-12-12T12:00:27,2025-12-12,12:00:27,Merry,text,main,If you DO find that person tho? And you do it for them and not me? Fuck you double extra for that
WA-0768,2025-12-12T12:00:51,2025-12-12,12:00:51,Merry,text,main,God dammit fuck uou
WA-0769,2025-12-12T12:01:05,2025-12-12,12:01:05,Merry,text,main,I ask for so little but it’s just too fucking much for you
