id,datetime,date,time,speaker,type,source_log,text
WA-0018,2025-11-06T08:03:27,2025-11-06,08:03:27,Derek ********,text,main,https://www.tiktok.com/t/ZTMpGJgAK
WA-0019,2025-11-06T09:40:44,2025-11-06,09:40:44,Derek ********,text,main,I think it's hot that it doesn't move
WA-0020,2025-11-06T09:41:18,2025-11-06,09:41:18,Derek ********,text,main,Now that zip is hot
WA-0021,2025-11-06T09:41:26,2025-11-06,09:41:26,Merry,text,main,zip?
WA-0022,2025-11-06T09:42:00,2025-11-06,09:42:00,Derek ********,text,main,Super cute!
WA-0023,2025-11-06T09:44:58,2025-11-06,09:44:58,Derek ********,text,main,Warms the cockles of my cock
WA-0024,2025-11-06T09:45:10,2025-11-06,09:45:10,Merry,text,main,ooo can i see?
WA-0025,2025-11-06T09:46:02,2025-11-06,09:46:02,Derek ********,text,main,😂
WA-0026,2025-11-06T09:47:25,2025-11-06,09:47:25,Derek ********,text,main,https://youtube.com/shorts/WoYZ4pT8amE?si=XN5-GY13kdpXEZU2
WA-0027,2025-11-06T09:47:37,2025-11-06,09:47:37,Derek ********,text,main,Reminded me of this  😂
WA-0028,2025-11-06T09:51:53,2025-11-06,09:51:53,Merry,text,main,lol
WA-0029,2025-11-06T09:52:02,2025-11-06,09:52:02,Merry,text,main,how is derek tout
WA-0030,2025-11-06T09:52:04,2025-11-06,09:52:04,Merry,text,main,rosy
WA-0031,2025-11-06T09:52:06,2025-11-06,09:52:06,Merry,text,main,TODH
WA-0032,2025-11-06T09:52:09,2025-11-06,09:52:09,Merry,text,main,TODAYYYY WTF
WA-0033,2025-11-06T10:11:28,2025-11-06,10:11:28,Derek ********,text,main,😂
WA-0034,2025-11-06T10:11:35,2025-11-06,10:11:35,Derek ********,text,main,You have vyvanse fingers
WA-0035,2025-11-06T10:12:09,2025-11-06,10:12:09,Derek ********,text,main,Derek is good enough today ⏎ How is Merry?
WA-0036,2025-11-06T10:12:33,2025-11-06,10:12:33,Derek ********,text,main,vyvanse fingers Typing
WA-0037,2025-11-06T10:12:59,2025-11-06,10:12:59,Derek ********,text,main,Exciting
WA-0038,2025-11-06T10:13:14,2025-11-06,10:13:14,Merry,text,main,yeah but ima be broke af
WA-0039,2025-11-06T10:14:37,2025-11-06,10:14:37,Derek ********,text,main,For now....
WA-0040,2025-11-06T10:15:04,2025-11-06,10:15:04,Derek ********,text,main,I slept 30 of the last 48 hours 🫩
WA-0041,2025-11-06T10:15:16,2025-11-06,10:15:16,Derek ********,text,main,And I still don't wanna get up
WA-0042,2025-11-06T10:17:46,2025-11-06,10:17:46,Merry,text,main,bc i literally just do not have his stupid rinkydink bluetooth speaker  lol
WA-0043,2025-11-06T10:17:56,2025-11-06,10:17:56,Merry,text,main,so tough shut can’t guve it back idiot
WA-0044,2025-11-06T10:18:03,2025-11-06,10:18:03,Merry,text,main,oh and this is fun
WA-0045,2025-11-06T10:18:24,2025-11-06,10:18:24,Merry,text,main,"the apartment i’m applying to did a background check on me and emailed me the results and… ⏎ [11/6/25, 10:20:23 AM] Merry:"
WA-0046,2025-11-06T10:20:26,2025-11-06,10:20:26,Merry,media/system,main,‎video omitted
WA-0047,2025-11-06T10:20:29,2025-11-06,10:20:29,Merry,media/system,main,‎video omitted
WA-0048,2025-11-06T17:09:40,2025-11-06,17:09:40,Derek ********,text,main,Wow!   ⏎ Brandon answered her!? ⏎  ⏎ Unbelievable....
WA-0049,2025-11-06T17:14:25,2025-11-06,17:14:25,Merry,text,main,still am feeling daily many times a day
WA-0050,2025-11-06T17:14:52,2025-11-06,17:14:52,Derek ********,text,main,Unreal
WA-0051,2025-11-06T17:15:27,2025-11-06,17:15:27,Merry,text,main,i actually plan to be subtly but surely WAY MORE ANNOYING for a while after i actually am in possession of my belingungs just for funsies bc i know what a paranoid weirdo he is now
WA-0052,2025-11-06T18:27:29,2025-11-06,18:27:29,Derek ********,text,main,"My God, it's so hot in this casino right now 🥵"
WA-0053,2025-11-06T18:28:16,2025-11-06,18:28:16,Derek ********,text,main,"Yeah, that would work really well"
WA-0054,2025-11-06T18:29:13,2025-11-06,18:29:13,Derek ********,text,main,Just tryin to what?  😂
WA-0055,2025-11-06T18:29:16,2025-11-06,18:29:16,Merry,media/system,main,‎video omitted
WA-0056,2025-11-06T18:29:18,2025-11-06,18:29:18,Merry,media/system,main,‎video omitted
WA-0057,2025-11-06T18:29:25,2025-11-06,18:29:25,Merry,text,main,trying to help man
WA-0058,2025-11-06T18:30:53,2025-11-06,18:30:53,Derek ********,text,main,Wtf am I watching 😳
WA-0059,2025-11-06T18:32:43,2025-11-06,18:32:43,Derek ********,text,main,Is that you busy at work?
WA-0060,2025-11-06T18:32:50,2025-11-06,18:32:50,Merry,text,main,yes lol
WA-0061,2025-11-06T18:33:15,2025-11-06,18:33:15,Derek ********,text,main,You're a 🥜
WA-0062,2025-11-06T18:33:18,2025-11-06,18:33:18,Derek ********,text,main,💯
WA-0063,2025-11-06T18:33:41,2025-11-06,18:33:41,Derek ********,text,main,Choose an animal
WA-0064,2025-11-06T18:36:09,2025-11-06,18:36:09,Derek ********,text,main,I would say i could give you a call but you never hear me in a million years
WA-0065,2025-11-06T19:42:35,2025-11-06,19:42:35,Merry,media/system,main,‎sticker omitted
WA-0066,2025-11-07T14:26:43,2025-11-07,14:26:43,Merry,media/system,main,‎video note omitted
WA-0067,2025-11-07T17:17:00,2025-11-07,17:17:00,Merry,media/system,main,‎video note omitted
WA-0068,2025-12-05T17:36:50,2025-12-05,17:36:50,Merry,media/system,main,‎video note omitted
WA-0069,2025-12-05T17:36:57,2025-12-05,17:36:57,Merry,media/system,main,‎video note omitted
WA-0070,2025-12-05T18:17:08,2025-12-05,18:17:08,Merry,media/system,main,"‎Voice call, ‎9 min"
WA-0071,2025-12-05T18:42:15,2025-12-05,18:42:15,Merry,media/system,main,‎video note omitted
WA-0072,2025-12-05T19:09:02,2025-12-05,19:09:02,Derek ********,text,main,"Yeah, you were a mess yesterday 😅"
WA-0073,2025-12-05T19:09:15,2025-12-05,19:09:15,Merry,media/system,main,‎video note omitted
WA-0074,2025-12-05T19:09:23,2025-12-05,19:09:23,Derek ********,text,main,Fuck Mac
WA-0075,2025-12-05T19:09:53,2025-12-05,19:09:53,Merry,media/system,main,‎video note omitted
WA-0076,2025-12-05T19:09:57,2025-12-05,19:09:57,Derek ********,text,main,Lol
WA-0077,2025-12-05T19:10:25,2025-12-05,19:10:25,Derek ********,text,main,So do I keep the other number?
WA-0078,2025-12-05T19:11:28,2025-12-05,19:11:28,Merry,media/system,main,‎video note omitted
WA-0079,2025-12-05T19:11:46,2025-12-05,19:11:46,Merry,media/system,main,‎video note omitted
WA-0080,2025-12-05T19:11:54,2025-12-05,19:11:54,Merry,media/system,main,‎video note omitted
WA-0081,2025-12-05T19:12:23,2025-12-05,19:12:23,Merry,media/system,main,‎video note omitted
WA-0082,2025-12-05T19:13:04,2025-12-05,19:13:04,Derek ********,text,main,That's great!
WA-0083,2025-12-05T19:14:36,2025-12-05,19:14:36,Derek ********,text,main,Omg 😂 I hope he's as nerdy as you say
WA-0084,2025-12-05T19:15:22,2025-12-05,19:15:22,Merry,media/system,main,‎video note omitted
WA-0085,2025-12-05T19:15:32,2025-12-05,19:15:32,Merry,media/system,main,‎video note omitted
WA-0086,2025-12-05T19:15:49,2025-12-05,19:15:49,Derek ********,text,main,....but it's stench remains
WA-0087,2025-12-05T19:16:00,2025-12-05,19:16:00,Merry,text,main,What stench
WA-0088,2025-12-05T19:16:18,2025-12-05,19:16:18,Merry,media/system,main,‎video note omitted
WA-0089,2025-12-05T19:16:20,2025-12-05,19:16:20,Derek ********,text,main,📱#.  ←
WA-0090,2025-12-05T19:16:38,2025-12-05,19:16:38,Merry,media/system,main,‎video note omitted
WA-0091,2025-12-05T19:17:23,2025-12-05,19:17:23,Derek ********,text,main,You were saying all the ways the other phone number was dead 😅 movie quotes & such
WA-0092,2025-12-05T19:17:27,2025-12-05,19:17:27,Merry,media/system,main,‎video note omitted
WA-0093,2025-12-05T19:18:06,2025-12-05,19:18:06,Merry,media/system,main,‎video note omitted
WA-0094,2025-12-05T19:18:16,2025-12-05,19:18:16,Merry,media/system,main,‎video note omitted
WA-0095,2025-12-05T19:18:33,2025-12-05,19:18:33,Merry,media/system,main,‎video note omitted
WA-0096,2025-12-05T20:51:38,2025-12-05,20:51:38,Merry,media/system,main,‎video note omitted
WA-0097,2025-12-05T22:34:06,2025-12-05,22:34:06,Merry,media/system,main,‎video note omitted
WA-0098,2025-12-05T23:45:19,2025-12-05,23:45:19,Merry,text,main,https://www.tiktok.com/t/ZP8UgBjAx/
WA-0099,2025-12-06T01:41:15,2025-12-06,01:41:15,Derek ********,text,main,https://youtube.com/shorts/wKh05SIeesQ?si=pWYhn_buIuLF_-La
WA-0100,2025-12-06T01:41:40,2025-12-06,01:41:40,Derek ********,text,main,That's what you reminded me of    ↑↑
WA-0101,2025-12-06T12:37:44,2025-12-06,12:37:44,Merry,media/system,main,‎video note omitted
WA-0102,2025-12-06T12:38:17,2025-12-06,12:38:17,Merry,media/system,main,‎video note omitted
WA-0103,2025-12-06T12:39:44,2025-12-06,12:39:44,Merry,media/system,main,‎video note omitted
WA-0104,2025-12-06T13:25:07,2025-12-06,13:25:07,Merry,text,main,That c section scar lol
WA-0105,2025-12-06T18:00:08,2025-12-06,18:00:08,Merry,media/system,main,‎video note omitted
WA-0106,2025-12-06T19:23:17,2025-12-06,19:23:17,Merry,media/system,main,‎video note omitted
WA-0107,2025-12-06T20:31:03,2025-12-06,20:31:03,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0108,2025-12-06T23:14:09,2025-12-06,23:14:09,Merry,text,main,Derekkkk
WA-0109,2025-12-06T23:14:14,2025-12-06,23:14:14,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0110,2025-12-06T23:14:43,2025-12-06,23:14:43,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0111,2025-12-06T23:14:49,2025-12-06,23:14:49,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0112,2025-12-06T23:14:59,2025-12-06,23:14:59,Merry,text,main,I see u hanging up on me
WA-0113,2025-12-06T23:15:41,2025-12-06,23:15:41,Merry,text,main,Don’t ever message me no more
WA-0114,2025-12-06T23:15:45,2025-12-06,23:15:45,Merry,text,main,Don’t ever call me no kore
WA-0115,2025-12-06T23:15:49,2025-12-06,23:15:49,Merry,text,main,Hanging up on me
WA-0116,2025-12-06T23:15:54,2025-12-06,23:15:54,Derek ********,text,main,Hi 👋👋👋👋👋👋👋 ⏎ My phone is finally charged a little ⏎ But I'm on the phone with Mom ⏎ Call me again in 10-15 mins  🙏
WA-0117,2025-12-06T23:15:57,2025-12-06,23:15:57,Merry,text,main,Don’t even look at my texts all day
WA-0118,2025-12-06T23:16:07,2025-12-06,23:16:07,Merry,text,main,Sure your mom :p
WA-0119,2025-12-06T23:16:09,2025-12-06,23:16:09,Merry,text,main,Ok fine
WA-0120,2025-12-06T23:16:14,2025-12-06,23:16:14,Merry,text,main,You call me
WA-0121,2025-12-06T23:16:19,2025-12-06,23:16:19,Derek ********,text,main,Noooooo  🤣🤣
WA-0122,2025-12-06T23:16:39,2025-12-06,23:16:39,Merry,text,main,Hey I’m nekkid up there did u even notice
WA-0123,2025-12-06T23:17:16,2025-12-06,23:17:16,Merry,text,main,No probably not bc u NEVER LOOK IN HERE
WA-0124,2025-12-06T23:17:16,2025-12-06,23:17:16,Derek ********,text,main,It says  ⏎ • answer call ⏎ • decline call  ⏎ • Send message ⏎  ⏎ I was clicking send message
WA-0125,2025-12-06T23:17:23,2025-12-06,23:17:23,Merry,text,main,Until I pester you
WA-0126,2025-12-06T23:17:55,2025-12-06,23:17:55,Derek ********,text,main,Pester me harder!   Oooh yeah!
WA-0127,2025-12-06T23:18:01,2025-12-06,23:18:01,Merry,text,main,I will
WA-0128,2025-12-06T23:18:12,2025-12-06,23:18:12,Merry,text,main,I have to go get any attention from you any more lol
WA-0129,2025-12-06T23:18:18,2025-12-06,23:18:18,Derek ********,text,main,***Remind me to tell you the charging station sorry
WA-0130,2025-12-06T23:18:43,2025-12-06,23:18:43,Derek ********,text,main,"I know, it's been really really bad lately 😫"
WA-0131,2025-12-06T23:18:48,2025-12-06,23:18:48,Merry,text,main,You used to like call me and stuff
WA-0132,2025-12-06T23:18:51,2025-12-06,23:18:51,Merry,text,main,Those were fun times
WA-0133,2025-12-06T23:19:00,2025-12-06,23:19:00,Merry,text,main,Sure do miss them
WA-0134,2025-12-06T23:19:04,2025-12-06,23:19:04,Merry,text,main,Sure do miss Derek
WA-0135,2025-12-06T23:19:28,2025-12-06,23:19:28,Merry,text,main,Sure do miss him actually wanting to talk to me and not me having to be like DEREK DEREK DEREK for 2 days to get 5 minutes of attention
WA-0136,2025-12-06T23:19:40,2025-12-06,23:19:40,Merry,media/system,main,‎video note omitted
WA-0137,2025-12-06T23:20:11,2025-12-06,23:20:11,Merry,text,main,:P
WA-0138,2025-12-06T23:20:27,2025-12-06,23:20:27,Merry,text,main,Can’t even get ur attention with fully body nudity
WA-0139,2025-12-06T23:20:57,2025-12-06,23:20:57,Merry,text,main,There are guys that would fucking kill for that shit from me
WA-0140,2025-12-06T23:21:10,2025-12-06,23:21:10,Merry,text,main,Just fyi
WA-0141,2025-12-06T23:21:44,2025-12-06,23:21:44,Merry,text,main,I’m calling you in 10 minutes
WA-0142,2025-12-06T23:21:58,2025-12-06,23:21:58,Merry,text,main,You’re not getting away from me that easy tonight
WA-0143,2025-12-06T23:25:14,2025-12-06,23:25:14,Merry,media/system,main,‎video note omitted
WA-0144,2025-12-06T23:26:25,2025-12-06,23:26:25,Merry,media/system,main,‎video note omitted
WA-0145,2025-12-06T23:27:59,2025-12-06,23:27:59,Derek ********,text,main,Yeah...😔
WA-0146,2025-12-06T23:28:07,2025-12-06,23:28:07,Merry,text,main,Yeah
WA-0147,2025-12-06T23:28:07,2025-12-06,23:28:07,Derek ********,text,main,I keep thinking the same thing
WA-0148,2025-12-06T23:28:14,2025-12-06,23:28:14,Merry,text,main,So why do you stay away
WA-0149,2025-12-06T23:28:21,2025-12-06,23:28:21,Merry,text,main,While I shove myself onto you
WA-0150,2025-12-06T23:28:38,2025-12-06,23:28:38,Derek ********,text,main,Wanting hasn't changed for the record
WA-0151,2025-12-06T23:29:04,2025-12-06,23:29:04,Derek ********,text,main,If that makes you feel better 🤷
WA-0152,2025-12-06T23:29:05,2025-12-06,23:29:05,Merry,media/system,main,‎video note omitted
WA-0153,2025-12-06T23:29:39,2025-12-06,23:29:39,Derek ********,text,main,Oh 😮
WA-0154,2025-12-06T23:29:47,2025-12-06,23:29:47,Merry,text,main,There it is
WA-0155,2025-12-06T23:29:48,2025-12-06,23:29:48,Derek ********,text,main,Oh 😮
WA-0156,2025-12-06T23:29:49,2025-12-06,23:29:49,Merry,text,main,Finally
WA-0157,2025-12-06T23:29:57,2025-12-06,23:29:57,Merry,text,main,Like 15 fucking hours later lol
WA-0158,2025-12-06T23:30:13,2025-12-06,23:30:13,Derek ********,text,main,ffsake
WA-0159,2025-12-06T23:30:24,2025-12-06,23:30:24,Merry,text,main,The fun wears off when u have to wait a day for the punchline
WA-0160,2025-12-06T23:30:40,2025-12-06,23:30:40,Derek ********,text,main,"I cant hear it yet, but uhh"
WA-0161,2025-12-06T23:31:41,2025-12-06,23:31:41,Merry,text,main,I bet I look better naked than J I’m just sayin
WA-0162,2025-12-06T23:31:54,2025-12-06,23:31:54,Derek ********,text,main,You acting like a goof when you're being sexy kinda turns me on 😅
WA-0163,2025-12-06T23:32:49,2025-12-06,23:32:49,Derek ********,text,main,Same position 🤣🤣
WA-0164,2025-12-06T23:33:00,2025-12-06,23:33:00,Merry,media/system,main,‎video note omitted
WA-0165,2025-12-06T23:33:14,2025-12-06,23:33:14,Derek ********,text,main,Than J?
WA-0166,2025-12-06T23:33:29,2025-12-06,23:33:29,Merry,text,main,Whatever that girl on your stupid starmaker profiles name is
WA-0167,2025-12-06T23:33:46,2025-12-06,23:33:46,Derek ********,text,main,You mean J from starmaker?
WA-0168,2025-12-06T23:33:57,2025-12-06,23:33:57,Merry,text,main,Yes
WA-0169,2025-12-06T23:34:31,2025-12-06,23:34:31,Derek ********,text,main,I'm down for a side-by-side comparison
WA-0170,2025-12-06T23:34:32,2025-12-06,23:34:32,Merry,text,main,I’m just mad bc I’m butthurt bc I miss u
WA-0171,2025-12-06T23:34:42,2025-12-06,23:34:42,Merry,text,main,I feel neglected or abandoned
WA-0172,2025-12-06T23:34:48,2025-12-06,23:34:48,Merry,text,main,Forgotten
WA-0173,2025-12-06T23:34:52,2025-12-06,23:34:52,Merry,text,main,Moved on from
WA-0174,2025-12-06T23:35:06,2025-12-06,23:35:06,Derek ********,text,main,You're butthurt? ⏎ That's not my fault!
WA-0175,2025-12-06T23:35:15,2025-12-06,23:35:15,Derek ********,text,main,I didn't miss or anything
WA-0176,2025-12-06T23:35:32,2025-12-06,23:35:32,Merry,text,main,You didn’t get close enough to try yet
WA-0177,2025-12-06T23:35:57,2025-12-06,23:35:57,Derek ********,text,main,"I can see that, totally makes sense ⏎ But that really isn't the case"
WA-0178,2025-12-06T23:36:05,2025-12-06,23:36:05,Derek ********,text,main,Nope
WA-0179,2025-12-06T23:36:17,2025-12-06,23:36:17,Derek ********,text,main,Incapable of this one
WA-0180,2025-12-06T23:36:36,2025-12-06,23:36:36,Merry,text,main,It’s like I’m finally on my own and it’s weird being so alone
WA-0181,2025-12-06T23:36:58,2025-12-06,23:36:58,Merry,text,main,I always wanted it but it’s going to take getting used to now that it’s here
WA-0182,2025-12-06T23:37:33,2025-12-06,23:37:33,Merry,text,main,And I know having u in my ear more like before - not necessarily as much as before but some- would help
WA-0183,2025-12-06T23:38:14,2025-12-06,23:38:14,Merry,text,main,So call me when u get done with ur mom
WA-0184,2025-12-06T23:38:19,2025-12-06,23:38:19,Merry,text,main,Please
WA-0185,2025-12-06T23:38:37,2025-12-06,23:38:37,Merry,text,main,U better not be gone already
WA-0186,2025-12-06T23:39:40,2025-12-06,23:39:40,Derek ********,text,main,Within less that 900 miles is prolly the closest  😛
WA-0187,2025-12-06T23:40:02,2025-12-06,23:40:02,Merry,text,main,Yeah I’d like you within like 9 inches
WA-0188,2025-12-06T23:40:05,2025-12-06,23:40:05,Merry,text,main,Or 7
WA-0189,2025-12-06T23:40:08,2025-12-06,23:40:08,Merry,text,main,Or however many
WA-0190,2025-12-06T23:40:11,2025-12-06,23:40:11,Derek ********,text,main,Usually it's just over 900
WA-0191,2025-12-06T23:40:28,2025-12-06,23:40:28,Merry,text,main,9 inches would be cooler
WA-0192,2025-12-06T23:40:59,2025-12-06,23:40:59,Derek ********,text,main,"I can do negative (-8"") eight inches"
WA-0193,2025-12-06T23:41:19,2025-12-06,23:41:19,Derek ********,text,main,Sorry not sorry to disappoint 😂
WA-0194,2025-12-06T23:41:32,2025-12-06,23:41:32,Merry,media/system,main,‎video note omitted
WA-0195,2025-12-06T23:42:32,2025-12-06,23:42:32,Merry,media/system,main,‎video note omitted
WA-0196,2025-12-06T23:43:08,2025-12-06,23:43:08,Derek ********,text,main,I hear ya
WA-0197,2025-12-06T23:43:42,2025-12-06,23:43:42,Derek ********,text,main,I'm trying to wrap up now with Mom
WA-0198,2025-12-06T23:43:46,2025-12-06,23:43:46,Merry,media/system,main,‎video note omitted
WA-0199,2025-12-06T23:44:30,2025-12-06,23:44:30,Derek ********,text,main,Negative inches away are definitely better
WA-0200,2025-12-06T23:44:53,2025-12-06,23:44:53,Merry,text,main,Yeah but I’m not fly-across-the-country hot lol
WA-0201,2025-12-06T23:45:03,2025-12-06,23:45:03,Merry,text,main,I’m not one of those girls
WA-0202,2025-12-06T23:45:06,2025-12-06,23:45:06,Merry,text,main,That do exist
WA-0203,2025-12-06T23:45:53,2025-12-06,23:45:53,Derek ********,text,main,"On Christ 🙄 If I was still living my old life, _OF COURSE_ I would have seen you already"
WA-0204,2025-12-06T23:46:08,2025-12-06,23:46:08,Merry,text,main,I know girls that get guys to across the country just to bone them. I’ve talked to many guys in many places- they all talked a big talk but none would ever get on a plane lol
WA-0205,2025-12-06T23:48:59,2025-12-06,23:48:59,Merry,text,main,A couple of dudes repeatedly drove from Atlanta tho that’s gotta count for something
WA-0206,2025-12-06T23:49:30,2025-12-06,23:49:30,Merry,text,main,Are you still on the phone
WA-0207,2025-12-06T23:54:26,2025-12-06,23:54:26,Merry,text,main,https://www.tiktok.com/t/ZP8UsnpjQ/
WA-0208,2025-12-06T23:54:29,2025-12-06,23:54:29,Merry,media/system,main,"‎Voice call, ‎19 min"
WA-0209,2025-12-06T23:55:12,2025-12-06,23:55:12,Merry,text,main,Are u still on the phone?
WA-0210,2025-12-07T00:14:50,2025-12-07,00:14:50,Merry,media/system,main,"‎Voice call, ‎4 min"
WA-0211,2025-12-07T00:19:05,2025-12-07,00:19:05,Merry,media/system,main,‎video note omitted
WA-0212,2025-12-07T00:19:29,2025-12-07,00:19:29,Derek ********,media/system,main,"‎Voice call, ‎1 hr"
WA-0213,2025-12-07T15:40:55,2025-12-07,15:40:55,Merry,media/system,main,‎video note omitted
WA-0214,2025-12-07T22:19:33,2025-12-07,22:19:33,Derek ********,media/system,main,"‎Voice call, ‎19 min"
WA-0215,2025-12-07T22:23:31,2025-12-07,22:23:31,Merry,text,main,https://www.tiktok.com/t/ZP8Ut59GE/
WA-0216,2025-12-07T22:27:54,2025-12-07,22:27:54,Merry,media/system,main,‎You deleted this message.
WA-0217,2025-12-07T23:45:04,2025-12-07,23:45:04,Merry,media/system,main,‎video note omitted
WA-0218,2025-12-08T00:51:01,2025-12-08,00:51:01,Merry,text,main,Woah look
WA-0219,2025-12-08T00:51:07,2025-12-08,00:51:07,Merry,text,main,https://www.tiktok.com/t/ZP8UtcAX7/
WA-0220,2025-12-08T09:06:45,2025-12-08,09:06:45,Merry,media/system,main,‎video note omitted
WA-0221,2025-12-08T09:16:00,2025-12-08,09:16:00,Merry,text,main,https://www.tiktok.com/t/ZP8UnhjV1/
WA-0222,2025-12-08T14:43:58,2025-12-08,14:43:58,Merry,media/system,main,‎video note omitted
WA-0223,2025-12-08T14:44:07,2025-12-08,14:44:07,Merry,media/system,main,‎video note omitted
WA-0224,2025-12-08T14:44:37,2025-12-08,14:44:37,Merry,text,main,I’ve been so patient
WA-0225,2025-12-08T14:45:17,2025-12-08,14:45:17,Merry,text,main,Come back here you can’t send me that then immediately fuck the fuck off Iol
WA-0226,2025-12-08T14:45:25,2025-12-08,14:45:25,Merry,media/system,main,"‎Voice call, ‎No answer"
WA-0227,2025-12-08T14:46:35,2025-12-08,14:46:35,Merry,media/system,main,‎video note omitted
WA-0228,2025-12-08T14:46:41,2025-12-08,14:46:41,Derek ********,text,main,Hey 👋 lemme get off the phone ⏎ I'll call you on my walk to Resorts
WA-0229,2025-12-08T14:46:53,2025-12-08,14:46:53,Derek ********,text,main,Just stopped here to warm up
WA-0230,2025-12-08T14:46:55,2025-12-08,14:46:55,Merry,text,main,Show me ur face dork
WA-0231,2025-12-08T14:47:01,2025-12-08,14:47:01,Derek ********,text,main,It's fucking COLD!
WA-0232,2025-12-08T14:47:01,2025-12-08,14:47:01,Merry,text,main,It’s last time
WA-0233,2025-12-08T14:47:12,2025-12-08,14:47:12,Merry,text,main,I haven’t seen your face fresh since Brandon or before
WA-0234,2025-12-08T14:47:19,2025-12-08,14:47:19,Merry,text,main,It’s PAST time
WA-0235,2025-12-08T14:47:22,2025-12-08,14:47:22,Merry,text,main,And YOU SAID
WA-0236,2025-12-08T14:47:28,2025-12-08,14:47:28,Merry,text,main,you know what u promised me
WA-0237,2025-12-08T14:47:40,2025-12-08,14:47:40,Merry,text,main,About thanksgiving
WA-0238,2025-12-08T14:47:47,2025-12-08,14:47:47,Merry,text,main,Guess what mofo it’s December
WA-0239,2025-12-08T14:47:53,2025-12-08,14:47:53,Merry,text,main,Gimme what I want already
WA-0240,2025-12-08T14:48:27,2025-12-08,14:48:27,Merry,media/system,main,‎video note omitted
WA-0241,2025-12-08T14:55:24,2025-12-08,14:55:24,Derek ********,media/system,main,Video call late tonight?
WA-0242,2025-12-08T14:55:25,2025-12-08,14:55:25,Merry,text,main,Not good enough lol
WA-0243,2025-12-08T14:55:30,2025-12-08,14:55:30,Merry,text,main,Yes
WA-0244,2025-12-08T14:55:34,2025-12-08,14:55:34,Merry,text,main,Deal
WA-0245,2025-12-08T14:55:34,2025-12-08,14:55:34,Derek ********,text,main,Cool 😎
WA-0246,2025-12-08T14:55:41,2025-12-08,14:55:41,Derek ********,text,main,🤝
WA-0247,2025-12-08T14:55:45,2025-12-08,14:55:45,Merry,text,main,Ima hold u too that
WA-0248,2025-12-08T14:56:10,2025-12-08,14:56:10,Merry,text,main,Ima be a huge cunt if u chicken out
WA-0249,2025-12-08T16:12:20,2025-12-08,16:12:20,Merry,media/system,main,‎video note omitted
WA-0250,2025-12-08T16:12:28,2025-12-08,16:12:28,Merry,media/system,main,‎video note omitted
WA-0251,2025-12-08T19:32:29,2025-12-08,19:32:29,Merry,media/system,main,‎video note omitted
WA-0252,2025-12-08T20:12:51,2025-12-08,20:12:51,Merry,text,main,https://www.tiktok.com/t/ZP8UWL2c7/
WA-0253,2025-12-08T20:14:43,2025-12-08,20:14:43,Merry,media/system,main,‎audio omitted
WA-0254,2025-12-08T20:15:02,2025-12-08,20:15:02,Merry,media/system,main,‎audio omitted
WA-0255,2025-12-08T21:13:29,2025-12-08,21:13:29,Merry,text,main,When do I get to do the thing
WA-0256,2025-12-08T21:41:14,2025-12-08,21:41:14,Merry,text,main,It’s like my dreams
